sale_id,customer_id,product_id,sale_date,quantity,sales_amount,discount,profit
1762,86704661,228286,2025-11-11,2,358.16,69.51,53.25
1763,72702075,851978,2025-11-27,3,2147.16,265.62,319.22
1764,77497950,992178,2025-04-16,1,632.43,74.78,59.52
1765,16400639,284460,2025-11-29,2,1011.9,6.6,178.15
1766,73061709,784827,2025-11-04,4,1097.0,4.4,169.63
1767,15599514,183929,2025-09-12,3,2216.22,228.34,190.13
1768,30455484,712307,2025-05-26,5,1324.45,0.9,182.32
1769,58942207,385113,2025-08-05,5,4081.9,786.08,570.98
1770,81940369,89084,2025-06-27,5,2994.15,541.35,296.99
1771,50899600,516376,2025-12-24,5,4387.15,790.39,585.76
1772,50518311,264803,2025-06-27,3,2987.94,196.71,267.23
1773,74572121,51036,2025-03-10,5,4658.05,437.43,669.9
1774,48647253,592784,2025-08-15,2,560.7,71.67,86.55
1775,87200291,435929,2025-06-03,4,3427.56,260.54,343.59
1776,68016312,291238,2025-10-06,1,746.03,138.4,95.33
1777,12814732,753354,2025-06-11,5,2117.8,72.23,308.31
1778,49617531,70969,2025-02-01,3,1895.1,93.51,354.15
1779,73735548,449106,2025-07-25,1,48.55,9.7,5.05
1780,53332493,820541,2025-08-17,2,1152.44,201.13,133.16
1781,2558646,679284,2025-12-23,1,877.89,99.64,134.58
1782,39674723,57405,2025-09-14,1,607.67,54.83,71.06
1783,21626705,487931,2025-02-14,2,1418.16,104.78,245.01
1784,54222320,847349,2025-12-06,3,2343.24,317.45,375.28
1785,79369660,114414,2025-03-01,3,2496.18,487.06,286.73
1786,1449273,952124,2025-11-15,3,381.24,32.92,48.58
1787,70867736,70969,2025-10-11,3,1895.1,51.56,295.5
1788,50518311,4452,2025-05-28,3,509.64,22.85,40.08
1789,29324437,839170,2025-10-12,4,1926.52,64.8,158.19
1790,49574186,77308,2025-07-25,1,223.27,9.53,21.77
1791,75474920,39154,2025-04-03,1,946.86,14.58,76.56
1792,88346104,604184,2025-06-15,4,1590.2,85.83,267.97
1793,82900175,365132,2025-07-20,3,688.14,99.53,81.2
1794,50760752,382511,2025-01-30,2,1405.08,95.0,221.93
1795,98667584,240179,2025-03-31,4,362.24,25.58,32.82
1796,96629034,890232,2025-05-08,4,1728.0,233.3,297.38
1797,81102955,284460,2025-10-07,1,505.95,4.52,57.69
1798,80858127,354409,2025-10-26,1,325.08,49.49,34.65
1799,52215833,34200,2025-10-25,3,959.4,77.82,167.07
1800,70965437,961614,2025-04-28,3,681.66,20.46,111.82
1801,22846435,654297,2025-03-02,1,13.25,2.21,1.66
1802,33685414,378230,2025-05-19,2,332.84,18.1,45.21
1803,61182897,124290,2025-05-03,1,39.65,6.0,6.4
1804,24644542,264803,2025-09-30,5,4979.9,891.51,666.13
1805,20254516,63769,2025-01-23,1,878.07,121.49,144.36
1806,44828791,644847,2025-10-19,4,2491.24,452.05,179.96
1807,76925460,721521,2025-04-02,2,834.78,72.32,95.5
1808,24896263,914071,2025-05-01,2,593.88,25.56,94.87
1809,13978108,961614,2025-06-01,4,908.88,157.02,120.42
1810,3638834,937542,2025-06-23,5,485.2,14.02,51.57
1811,27971619,118820,2025-03-20,3,36.96,0.56,4.66
1812,46802633,354409,2025-11-13,3,975.24,44.59,166.78
1813,64535602,18035,2025-11-01,5,4844.7,386.46,811.28
1814,59353207,77308,2025-08-13,2,446.54,42.87,37.06
1815,84275450,532965,2025-10-09,2,614.46,41.72,57.1
1816,99156138,324809,2025-01-09,5,3040.0,557.47,380.52
1817,54580166,455083,2025-04-16,5,4795.05,170.04,491.16
1818,59240916,41853,2025-03-10,1,910.44,101.09,110.69
1819,32797235,897083,2025-07-09,4,3890.76,591.42,391.3
1820,49915498,692985,2025-07-23,2,394.78,19.15,36.43
1821,68714053,114414,2025-04-20,3,2496.18,298.58,281.66
1822,95309983,491314,2025-07-18,3,2920.32,126.6,384.54
1823,16617201,962054,2025-08-06,3,50.58,3.93,5.69
1824,1479065,679284,2025-07-25,1,877.89,144.51,127.05
1825,46208150,287070,2025-04-13,1,443.17,73.89,68.27
1826,33034249,863930,2025-07-22,5,1212.85,11.43,100.65
1827,4869199,690565,2025-05-03,1,951.27,41.82,164.81
1828,86294036,753354,2025-06-04,5,2117.8,267.63,258.38
1829,59323931,661577,2025-01-08,1,720.95,136.23,111.84
1830,54797119,120532,2025-03-28,2,1395.06,84.3,177.1
1831,18940384,194682,2025-09-12,2,1824.58,92.77,304.2
1832,33617546,555121,2025-08-14,5,1774.55,116.06,169.75
1833,51503088,890623,2025-03-12,5,1772.6,326.16,271.38
1834,10706516,677169,2025-07-23,3,783.09,78.56,101.36
1835,75984768,136533,2025-05-01,4,3304.84,349.79,289.93
1836,60728956,378287,2025-10-16,2,665.68,27.15,109.24
1837,71252391,228286,2025-02-05,3,537.24,82.7,80.7
1838,87450286,449106,2025-11-25,3,145.65,1.46,27.27
1839,23434261,690565,2025-08-14,2,1902.54,13.55,158.67
1840,53332493,222892,2025-09-04,3,2607.66,516.24,387.94
1841,72797139,771228,2025-04-26,4,332.72,35.55,24.76
1842,52770036,555121,2025-11-18,1,354.91,19.0,35.8
1843,31826,243235,2025-05-21,1,109.03,15.81,10.78
1844,74762653,305754,2025-10-16,2,1959.98,169.5,145.32
1845,82286908,60619,2025-05-15,4,2905.64,155.53,400.27
1846,35826539,567671,2025-02-23,3,1255.44,37.24,196.32
1847,57833505,942001,2025-05-21,5,3357.75,76.67,274.74
1848,94850985,382511,2025-03-04,3,2107.62,272.7,317.91
1849,76917159,741341,2025-03-11,1,923.84,84.3,115.47
1850,67215939,820541,2025-01-20,3,1728.66,222.77,231.4
1851,95595403,888807,2025-09-27,4,922.32,155.94,79.71
1852,69126963,537274,2025-09-28,1,702.71,120.71,97.98
1853,34713143,425341,2025-05-24,4,1945.12,381.09,142.17
1854,57392064,927651,2025-05-04,5,2133.6,277.78,272.03
1855,98667584,848226,2025-07-11,4,838.36,74.8,119.86
1856,94730288,91670,2025-07-08,1,439.24,50.57,32.94
1857,5607734,613942,2025-10-11,4,2180.0,428.3,185.45
1858,37309023,77308,2025-09-27,5,1116.35,110.54,141.62
1859,77625089,56589,2025-01-08,3,1553.31,186.49,246.13
1860,31456752,654623,2025-04-21,1,422.14,68.15,64.74
1861,52337289,444361,2025-07-05,5,4113.15,117.98,338.63
1862,39093069,291238,2025-12-20,2,1492.06,243.59,135.41
1863,11446157,592784,2025-10-26,1,280.35,51.31,23.34
1864,51387106,112390,2025-01-19,5,4389.9,534.38,467.29
1865,52417972,739448,2025-04-21,4,3022.64,505.14,463.62
1866,50045027,36412,2025-03-06,1,397.68,27.28,46.84
1867,23126657,803607,2025-01-31,5,4748.65,641.12,790.62
1868,98930670,444361,2025-07-11,3,2467.89,345.72,286.86
1869,69762479,470449,2025-01-18,2,1655.54,254.3,142.65
1870,66710182,679284,2025-01-27,2,1755.78,142.71,211.16
1871,73660582,654623,2025-06-07,5,2110.7,120.85,271.68
1872,78748184,925482,2025-02-12,4,1900.16,295.5,256.62
1873,89418072,4452,2025-02-26,2,339.76,61.16,42.94
1874,10729474,992178,2025-05-01,2,1264.86,134.74,164.7
1875,68475914,473929,2025-07-14,4,1760.76,167.29,271.51
1876,21456226,131937,2025-01-09,2,575.62,19.85,73.04
1877,91778474,851978,2025-11-15,3,2147.16,335.95,301.91
1878,17696094,306177,2025-12-06,3,2307.72,269.02,354.66
1879,81352781,52729,2025-02-02,4,1264.08,49.54,127.0
1880,72797139,257719,2025-08-13,1,281.73,12.57,47.95
1881,894128,487065,2025-02-25,5,1873.4,100.39,184.82
1882,42615134,487065,2025-02-27,3,1124.04,169.65,86.38
1883,72263318,799459,2025-01-29,3,2556.06,260.58,199.16
1884,49617892,240179,2025-07-31,4,362.24,31.28,58.83
1885,40055711,53833,2025-12-14,5,673.45,115.81,85.78
1886,92604392,107548,2025-08-05,4,3566.4,564.67,342.74
1887,16410708,56589,2025-08-22,5,2588.85,175.14,258.36
1888,63571453,859361,2025-04-17,5,2161.95,145.32,233.11
1889,52913011,952124,2025-02-25,2,254.16,7.3,25.09
1890,34297405,473929,2025-10-14,4,1760.76,41.46,174.68
1891,38018949,154179,2025-09-13,5,2914.35,258.74,391.2
1892,27381533,604184,2025-01-10,5,1987.75,156.23,229.6
1893,47215976,435929,2025-12-10,4,3427.56,343.53,323.84
1894,11143197,228286,2025-08-11,5,895.4,7.83,162.87
1895,11540364,697683,2025-06-14,1,123.74,6.84,9.99
1896,49617892,378230,2025-04-14,1,166.42,31.72,15.33
1897,59323931,847349,2025-01-08,5,3905.4,768.86,317.56
1898,97928541,354409,2025-06-28,3,975.24,104.79,166.08
1899,20163931,313754,2025-07-28,1,136.6,8.77,17.83
1900,90665975,70969,2025-06-07,3,1895.1,316.5,188.32
1901,97466783,757274,2025-03-14,1,98.32,3.95,16.74
1902,49795571,968887,2025-11-15,1,40.7,2.42,7.26
1903,4378755,709916,2025-10-30,3,101.28,1.28,18.54
1904,25829710,462526,2025-08-11,1,449.97,14.55,37.18
1905,66768157,961614,2025-06-19,3,681.66,54.84,90.22
1906,79076101,237083,2025-05-24,5,2885.65,496.23,432.16
1907,84275450,365132,2025-10-23,2,458.76,21.17,45.85
1908,35358395,760828,2025-06-17,4,2253.8,381.94,361.82
1909,41640262,6405,2025-12-14,2,473.02,90.49,68.84
1910,34156884,183929,2025-11-06,3,2216.22,67.39,336.5
1911,31813,131748,2025-06-06,5,406.75,41.7,63.22
1912,67696145,600767,2025-11-14,5,3612.1,545.43,314.61
1913,15599514,120385,2025-10-27,5,2989.55,336.73,246.18
1914,75908967,154179,2025-06-27,4,2331.48,358.96,349.59
1915,9195970,602241,2025-03-25,4,3906.2,499.54,316.13
1916,82160592,863930,2025-04-28,1,242.57,17.15,21.26
1917,57063557,784673,2025-02-19,5,2456.95,93.74,441.52
1918,21779155,171602,2025-06-11,2,1766.88,239.87,139.39
1919,3588443,563740,2025-12-29,5,481.65,54.91,77.49
1920,36774480,481843,2025-01-13,3,893.04,49.23,158.1
1921,34297405,851978,2025-09-19,1,715.72,85.88,76.49
1922,82032191,812607,2025-02-11,3,1249.95,186.69,146.0
1923,28221067,4452,2025-10-04,4,679.52,88.8,87.52
1924,3096845,681063,2025-10-23,5,1606.4,261.19,201.34
1925,7591711,771228,2025-11-17,5,415.9,3.66,51.24
1926,82372427,56589,2025-08-05,5,2588.85,191.79,350.66
1927,61226835,39154,2025-02-21,2,1893.72,169.59,259.95
1928,87669943,398340,2025-09-03,4,2607.72,151.94,334.28
1929,81500385,490602,2025-03-16,1,549.47,33.37,52.45
1930,13130974,365133,2025-07-05,3,2746.35,233.79,414.33
1931,81183415,171602,2025-02-07,2,1766.88,241.19,190.51
1932,7591711,600767,2025-11-28,5,3612.1,538.73,367.93
1933,18791381,52729,2025-12-31,1,316.02,38.57,46.19
1934,13465850,376447,2025-12-27,2,1449.68,154.93,173.99
1935,21524495,734789,2025-01-18,3,1187.46,156.52,166.68
1936,8155924,398340,2025-01-05,4,2607.72,184.58,460.97
1937,50848069,120385,2025-07-19,2,1195.82,95.03,172.19
1938,8955057,328457,2025-01-08,2,1717.14,84.53,207.4
1939,88779806,455083,2025-10-22,2,1918.02,337.04,299.64
1940,50652833,144124,2025-08-03,2,325.34,13.49,33.39
1941,70084516,600767,2025-08-20,5,3612.1,614.73,329.78
1942,44030130,237083,2025-12-09,4,2308.52,232.67,238.05
1943,1989720,385113,2025-06-10,3,2449.14,377.05,357.14
1944,55472026,136533,2025-06-05,2,1652.42,45.74,268.85
1945,88550139,566052,2025-01-29,3,261.9,25.81,24.77
1946,53886685,77308,2025-01-07,4,893.08,164.34,104.98
1947,26250082,256783,2025-06-04,5,4532.7,774.64,330.38
1948,50630016,839170,2025-06-07,4,1926.52,207.49,302.61
1949,82372427,684939,2025-05-17,5,3639.75,410.56,506.01
1950,29664214,839170,2025-11-11,1,481.63,17.57,83.19
1951,26936578,26060,2025-11-29,4,1371.76,175.48,133.45
1952,55404382,681063,2025-09-28,4,1285.12,184.73,201.1
1953,61763552,658389,2025-03-29,4,610.2,82.31,61.65
1954,71956734,690565,2025-10-27,2,1902.54,270.08,284.66
1955,38709137,961614,2025-07-13,2,454.44,82.62,46.18
1956,19741509,264803,2025-04-23,3,2987.94,494.39,253.56
1957,85519349,578097,2025-03-03,5,1338.05,42.65,107.75
1958,7076456,313754,2025-01-15,2,273.2,50.36,31.04
1959,3786105,6405,2025-08-29,1,236.51,16.88,41.13
1960,46541905,991434,2025-05-07,2,475.24,61.26,62.98
1961,36885115,991434,2025-07-09,2,475.24,63.3,74.5
1962,96806748,11422,2025-09-12,4,508.64,36.81,83.9
1963,77214094,186168,2025-12-15,1,878.8,22.21,123.89
1964,33481252,435929,2025-08-13,2,1713.78,134.38,235.92
1965,11493300,367391,2025-12-29,4,3758.2,509.97,541.37
1966,86715467,378676,2025-06-03,5,4407.1,160.94,411.84
1967,71688530,291238,2025-02-24,3,2238.09,235.95,234.95
1968,19556566,34186,2025-01-26,1,925.65,103.43,67.28
1969,27694927,435929,2025-05-04,4,3427.56,604.79,490.05
1970,6245778,552496,2025-07-27,4,2032.0,221.85,217.19
1971,27727819,613942,2025-05-23,5,2725.0,140.62,355.86
1972,41874489,478531,2025-06-04,1,825.46,110.95,107.27
1973,10706516,385113,2025-06-13,3,2449.14,481.46,333.86
1974,24107959,578097,2025-07-17,3,802.83,92.6,92.64
1975,58631874,880510,2025-06-03,3,2854.29,450.28,205.24
1976,4940671,385113,2025-05-22,3,2449.14,381.84,284.53
1977,88775948,890232,2025-01-15,2,864.0,161.38,57.72
1978,93924203,606256,2025-11-24,5,1846.4,14.26,292.73
1979,81500385,131136,2025-11-02,1,37.8,0.83,4.46
1980,72132838,120385,2025-11-03,1,597.91,107.62,67.05
1981,80419534,818522,2025-11-26,2,192.18,28.48,27.06
1982,2875442,871592,2025-11-01,2,1740.58,67.98,155.18
1983,79916464,112390,2025-10-12,2,1755.96,110.03,306.27
1984,72576730,677169,2025-03-30,2,522.06,21.52,78.66
1985,40323385,557908,2025-01-03,2,1884.74,119.01,237.02
1986,22613559,901144,2025-07-07,2,680.72,133.68,95.1
1987,77217240,564692,2025-09-02,5,1078.25,71.42,92.17
1988,90621147,473929,2025-07-18,4,1760.76,42.14,305.9
1989,86479284,818522,2025-04-13,3,288.27,52.55,44.73
1990,66761643,490939,2025-10-06,2,160.5,25.01,11.88
1991,19536688,329351,2025-03-05,3,932.61,154.16,102.59
1992,31233120,611575,2025-04-25,3,1446.18,9.44,172.1
1993,71890882,397973,2025-06-24,4,2914.92,449.92,303.56
1994,5140660,847349,2025-12-13,2,1562.16,246.8,238.56
1995,45033270,449106,2025-01-09,1,48.55,7.45,7.21
1996,68486301,853932,2025-11-04,3,2823.57,132.11,371.15
1997,1662375,240179,2025-01-15,2,181.12,13.04,14.08
1998,6291143,767398,2025-04-02,3,66.42,9.01,5.63
1999,59815512,833557,2025-01-13,1,422.87,46.6,49.82
2000,35133191,361361,2025-07-11,5,4131.05,640.65,314.45
2001,20310720,647462,2025-06-25,1,326.42,59.14,43.76
2002,80935110,937542,2025-04-25,2,194.08,4.66,21.88
2003,87450286,39154,2025-11-09,4,3787.44,310.21,579.9
2004,11493300,853932,2025-11-12,1,941.19,179.78,143.64
2005,75908967,697683,2025-10-27,1,123.74,7.33,19.37
2006,60271325,298985,2025-12-28,4,735.04,9.39,58.92
2007,45071436,697683,2025-07-04,1,123.74,13.76,16.1
2008,82134278,734789,2025-11-22,3,1187.46,111.13,212.39
2009,47990044,704868,2025-03-19,5,967.3,163.67,154.62
2010,9981089,487931,2025-09-11,2,1418.16,198.96,123.68
2011,34567918,53833,2025-01-19,5,673.45,28.81,66.85
2012,74179536,34200,2025-06-15,1,319.8,61.01,26.23
2013,40323385,818990,2025-01-16,4,654.2,51.57,65.67
2014,19275474,992178,2025-06-02,2,1264.86,89.52,213.23
2015,47515046,39154,2025-11-02,1,946.86,30.64,83.62
2016,64940409,376447,2025-08-29,2,1449.68,143.71,139.46
2017,91024604,832348,2025-08-14,1,831.43,30.04,132.35
2018,98930670,587420,2025-11-04,1,357.42,32.76,29.78
2019,90299101,4452,2025-12-28,4,679.52,5.37,120.39
2020,52678787,741341,2025-01-09,3,2771.52,206.36,328.13
2021,89968482,880510,2025-01-14,5,4757.15,757.27,466.7
2022,25713335,847349,2025-12-31,2,1562.16,5.38,261.84
2023,10605484,707935,2025-09-07,5,4104.5,506.33,359.78
2024,50229203,487065,2025-05-09,5,1873.4,242.2,205.7
2025,36833857,552883,2025-09-02,5,4440.8,599.27,516.29
2026,23448955,784827,2025-01-25,3,822.75,4.74,119.04
2027,57102800,606256,2025-07-12,4,1477.12,59.59,182.52
2028,97678578,969851,2025-06-22,5,1703.3,333.59,228.6
2029,18113428,448752,2025-12-07,4,640.28,68.03,64.34
2030,14519263,555121,2025-07-09,2,709.82,130.35,100.43
2031,52613657,859361,2025-02-27,1,432.39,67.85,37.24
2032,43066953,659290,2025-05-18,4,1277.36,67.6,99.18
2033,6245778,6405,2025-03-04,3,709.53,24.76,133.78
2034,24478397,578097,2025-07-04,2,535.22,95.68,80.83
2035,6756256,33955,2025-11-19,1,186.08,18.12,22.97
2036,19259955,146840,2025-12-11,4,3147.4,382.51,368.58
2037,88745052,832348,2025-01-23,2,1662.86,263.37,129.16
2038,9702217,969851,2025-12-06,4,1362.64,70.64,133.81
2039,73098723,378287,2025-12-21,3,998.52,38.52,148.33
2040,87266831,425341,2025-02-07,4,1945.12,321.87,236.26
2041,4444673,760684,2025-11-23,1,71.6,6.51,7.43
2042,4988545,56589,2025-05-16,5,2588.85,397.91,219.22
2043,83262890,848226,2025-11-20,4,838.36,71.11,147.44
2044,98896871,764014,2025-10-13,4,2448.16,176.1,241.77
2045,31776996,324809,2025-11-28,2,1216.0,30.95,174.96
2046,48033969,623234,2025-03-18,5,1648.95,204.02,242.93
2047,16230299,542300,2025-11-09,3,766.05,10.82,94.14
2048,71252391,557908,2025-07-07,4,3769.48,50.2,514.25
2049,73363613,673058,2025-02-23,5,3828.8,417.41,506.52
2050,88779806,888807,2025-10-20,4,922.32,3.49,153.35
2051,75510747,18035,2025-05-30,3,2906.82,51.91,450.02
2052,45729563,927651,2025-07-11,3,1280.16,16.94,227.87
2053,25770577,112390,2025-11-18,5,4389.9,794.48,608.0
2054,6398761,448752,2025-08-20,5,800.35,156.7,71.48
2055,18326028,365132,2025-06-18,5,1146.9,14.65,208.28
2056,33671354,327290,2025-08-09,2,1724.56,58.32,238.18
2057,57674875,11422,2025-03-19,2,254.32,42.29,36.24
2058,11047835,487931,2025-01-04,4,2836.32,551.13,444.07
2059,48776805,153019,2025-05-09,1,947.95,30.4,177.19
2060,6617417,114414,2025-07-27,5,4160.3,19.05,552.78
2061,15417130,767398,2025-02-14,1,22.14,0.94,2.32
2062,73363613,435929,2025-05-25,2,1713.78,315.21,201.81
2063,44149982,798639,2025-02-17,4,845.0,6.5,155.92
2064,79789048,690565,2025-06-04,1,951.27,110.6,117.46
2065,43034188,481843,2025-03-19,3,893.04,5.04,161.44
2066,57566548,890623,2025-08-29,4,1418.08,197.12,190.31
2067,63217390,272170,2025-05-29,5,704.0,120.44,114.65
2068,40667183,473929,2025-10-21,2,880.38,148.44,115.01
2069,78732957,366066,2025-05-29,2,1837.16,307.99,270.82
2070,66269844,767398,2025-07-30,1,22.14,1.25,4.11
2071,46515922,669378,2025-04-07,2,424.28,44.47,74.85
2072,1816969,592784,2025-10-08,3,841.05,38.75,151.53
2073,78841932,470449,2025-06-21,2,1655.54,10.75,213.04
2074,12769552,219598,2025-02-18,3,1101.24,57.93,147.97
2075,12814732,848226,2025-10-19,1,209.59,27.66,31.84
2076,12088552,757274,2025-02-11,1,98.32,2.26,13.81
2077,84953008,851978,2025-06-17,3,2147.16,94.17,221.93
2078,27698051,818522,2025-06-29,3,288.27,47.19,33.35
2079,30455484,970529,2025-03-18,4,3309.76,612.42,222.9
2080,63624332,659290,2025-09-21,2,638.68,35.53,49.46
2081,85006599,578097,2025-08-13,1,267.61,48.54,30.3
2082,77921718,903336,2025-02-25,3,1655.64,67.44,224.36
2083,71771782,623234,2025-10-02,5,1648.95,42.71,169.44
2084,72359843,851978,2025-12-09,4,2862.88,552.99,357.6
2085,13939675,913428,2025-07-04,2,784.44,129.24,96.78
2086,61461253,112390,2025-09-02,4,3511.92,677.87,530.16
2087,32929817,243235,2025-07-14,3,327.09,50.49,37.44
2088,81352781,930284,2025-05-23,5,947.35,59.01,88.81
2089,35826539,378676,2025-05-30,2,1762.84,183.61,294.49
2090,40434527,196719,2025-06-07,1,217.5,40.69,15.54
2091,77085443,136533,2025-08-19,4,3304.84,474.8,386.57
2092,85626346,968887,2025-11-07,4,162.8,16.13,25.87
2093,40587811,679321,2025-02-08,4,2953.84,442.58,332.4
2094,78732957,133542,2025-04-30,3,205.47,2.38,17.48
2095,39976965,317242,2025-10-06,5,990.75,3.71,169.03
2096,31569754,723678,2025-07-11,1,675.46,106.39,64.27
2097,62828341,644847,2025-03-19,4,2491.24,441.04,372.35
2098,47206881,712307,2025-07-05,1,264.89,48.51,33.28
2099,68486301,15314,2025-04-18,2,1157.7,134.98,123.09
2100,38133873,962591,2025-04-17,3,390.03,64.66,57.27
2101,57102800,672059,2025-03-21,2,1345.46,51.69,208.47
2102,10796846,760684,2025-08-19,1,71.6,9.84,9.62
2103,93522848,954722,2025-02-14,4,2465.8,378.98,216.45
2104,50229203,378287,2025-05-29,5,1664.2,28.54,262.82
2105,40275138,863930,2025-05-16,3,727.71,50.25,107.48
2106,46146390,305754,2025-11-16,5,4899.95,953.5,350.77
2107,24323106,196719,2025-01-09,4,870.0,18.02,115.38
2108,93735495,51036,2025-04-25,3,2794.83,411.19,200.18
2109,12059049,644847,2025-10-31,5,3114.05,502.96,318.98
2110,59427862,500739,2025-09-12,1,359.98,10.83,45.8
2111,63060947,644847,2025-10-08,5,3114.05,534.43,219.51
2112,33658749,871592,2025-02-21,5,4351.45,502.08,735.85
2113,80419534,432617,2025-06-08,5,4315.9,766.14,286.99
2114,25659794,741341,2025-07-09,4,3695.36,560.7,304.14
2115,78412820,991434,2025-11-12,2,475.24,86.18,64.98
2116,14079305,578097,2025-07-05,5,1338.05,31.59,202.12
2117,93938425,473647,2025-10-30,5,215.25,27.2,24.59
2118,72917958,490939,2025-07-23,3,240.75,41.97,24.01
2119,2558646,833557,2025-01-27,2,845.74,6.56,114.05
2120,19523856,60619,2025-04-01,5,3632.05,194.68,620.1
2121,84824280,217710,2025-08-08,2,117.18,14.36,12.42
2122,81959925,376447,2025-10-17,4,2899.36,150.68,334.67
2123,47387512,951463,2025-05-13,3,2362.2,223.45,402.9
2124,67386193,136533,2025-08-17,5,4131.05,394.4,436.51
2125,25915909,851978,2025-07-20,4,2862.88,76.99,419.9
2126,54145987,589812,2025-06-20,1,163.03,5.36,24.31
2127,41155125,839170,2025-07-25,5,2408.15,302.62,315.71
2128,40986000,721521,2025-07-06,2,834.78,16.13,120.63
2129,6344345,94225,2025-07-15,2,154.22,13.15,14.46
2130,88223261,337168,2025-02-20,2,1090.98,197.9,120.63
2131,92203470,968887,2025-04-01,1,40.7,1.04,5.59
2132,94850985,726958,2025-06-21,5,4437.4,482.72,505.79
2133,34297405,876139,2025-02-25,5,2078.75,414.14,303.68
2134,38615653,274207,2025-09-21,1,328.51,2.53,42.8
2135,99772709,385113,2025-01-21,2,1632.76,196.12,116.09
2136,33544355,492958,2025-07-05,2,168.4,32.62,21.85
2137,78961097,444361,2025-03-05,5,4113.15,615.9,367.92
2138,25520143,39154,2025-07-30,3,2840.58,313.35,456.32
2139,72393904,397973,2025-03-25,2,1457.46,245.59,137.26
2140,56250563,771228,2025-11-21,1,83.18,5.96,8.47
2141,3588443,36412,2025-10-26,2,795.36,59.34,98.24
2142,32797235,880510,2025-02-12,3,2854.29,509.11,458.05
2143,89476734,552883,2025-10-21,3,2664.48,313.14,379.28
2144,20956158,677169,2025-06-07,3,783.09,53.33,89.91
2145,66629497,500739,2025-03-18,1,359.98,62.04,40.19
2146,10019218,284460,2025-01-23,3,1517.85,140.85,183.75
2147,57392064,537274,2025-12-15,3,2108.13,142.1,215.65
2148,5607734,136533,2025-10-01,2,1652.42,134.56,233.17
2149,62600289,120532,2025-01-18,4,2790.12,455.76,452.34
2150,70372270,490602,2025-04-09,4,2197.88,259.67,373.98
2151,6867315,859361,2025-12-25,4,1729.56,169.64,151.31
2152,88130777,33797,2025-10-20,4,3552.48,629.03,342.45
2153,78961097,818990,2025-08-16,2,327.1,44.99,44.76
2154,40800762,137909,2025-01-07,1,864.3,96.17,147.97
2155,49433260,33955,2025-01-11,3,558.24,109.67,49.4
