sale_id,product_id,sale_date,quantity,sales_amount,discount,profit
1675,44,2025-07-17,2,160.3,22.14,13.8
1676,46,2025-08-24,1,1964.87,212.94,207.04
1677,161,2025-05-27,4,3400.16,3.61,793.15
1678,242,2025-07-28,1,1297.69,197.06,119.89
1679,256,2025-06-28,5,3322.88,186.19,352.49
1680,174,2025-06-04,3,2877.65,309.46,256.45
1681,124,2025-03-12,3,4983.66,638.1,629.96
1682,180,2025-09-24,3,2390.02,283.46,268.29
1683,63,2025-01-24,5,1450.06,229.45,270.31
1684,75,2025-08-27,5,2503.73,410.11,413.39
1685,112,2025-08-19,4,939.89,95.27,88.81
1686,265,2025-10-02,3,385.98,41.32,79.55
1687,238,2025-01-24,5,3892.43,501.53,702.49
1688,106,2025-06-01,4,2225.41,366.1,239.56
1689,227,2025-09-25,4,1289.25,61.03,271.86
1690,2,2025-07-24,5,1875.14,328.11,204.84
1691,200,2025-03-26,3,385.31,56.12,47.01
1692,115,2025-10-23,4,4383.56,778.53,797.07
1693,6,2025-04-22,3,3559.93,290.74,808.11
1694,102,2025-03-19,1,827.53,127.59,122.48
1695,190,2025-12-02,5,64.12,2.27,12.29
1696,67,2025-09-11,5,1438.73,106.12,134.33
1697,242,2025-09-30,3,3625.58,656.8,683.04
1698,8,2025-08-29,3,489.18,3.77,114.15
1699,60,2025-12-16,4,3124.01,25.79,719.37
1700,85,2025-01-06,3,3013.87,176.63,636.61
1701,193,2025-08-13,5,2627.37,343.37,189.63
1702,43,2025-03-22,2,4496.43,182.19,425.96
1703,48,2025-01-26,5,1163.21,127.6,135.49
1704,117,2025-04-12,5,2123.34,277.63,267.23
1705,227,2025-04-02,1,2737.74,17.32,335.66
1706,197,2025-12-02,5,4510.48,539.36,617.74
1707,150,2025-11-30,5,3143.92,429.95,371.64
1708,141,2025-11-25,5,4533.64,554.1,955.42
1709,20,2025-07-12,3,4204.88,130.08,870.16
1710,158,2025-03-10,3,4843.47,961.14,725.96
1711,72,2025-06-19,5,4339.04,38.4,918.18
1712,93,2025-09-23,2,1240.66,61.71,240.59
1713,144,2025-07-03,2,4336.26,632.23,351.58
1714,183,2025-09-19,1,2021.83,159.48,445.82
1715,51,2025-10-22,2,2410.01,62.62,467.44
1716,16,2025-10-08,4,322.12,27.02,41.82
1717,266,2025-08-13,1,4316.28,70.87,346.44
1718,184,2025-08-22,1,895.27,106.8,144.56
1719,78,2025-06-02,2,3520.68,211.82,474.86
1720,85,2025-08-28,1,2765.57,171.19,433.52
1721,265,2025-03-19,4,2520.72,121.58,289.94
1722,122,2025-12-14,4,560.36,47.38,108.78
1723,6,2025-02-07,1,1773.74,199.88,254.21
1724,239,2025-03-22,3,788.62,75.41,78.42
1725,66,2025-10-31,3,4151.18,518.01,506.61
1726,38,2025-01-30,5,4519.62,633.93,654.69
1727,265,2025-04-24,1,3753.68,281.04,846.7
1728,262,2025-07-08,4,1361.91,257.27,170.07
1729,200,2025-07-24,1,4204.63,374.28,557.29
1730,3,2025-09-30,1,4921.82,737.31,908.28
1731,85,2025-06-12,2,2854.58,104.26,285.55
1732,257,2025-08-14,1,4899.53,221.2,1089.24
1733,80,2025-02-27,5,892.54,109.29,154.53
1734,108,2025-10-12,5,320.15,21.05,31.1
1735,198,2025-12-09,4,4080.63,681.99,327.61
1736,23,2025-03-27,4,1439.66,28.31,233.39
1737,69,2025-05-28,1,3216.23,610.19,366.01
1738,128,2025-07-11,2,732.29,133.31,70.31
1739,256,2025-01-30,2,2232.67,400.41,432.11
1740,199,2025-02-06,2,2649.85,351.14,560.11
1741,251,2025-08-03,3,2207.74,55.57,236.12
1742,154,2025-08-17,5,468.62,39.05,44.09
1743,236,2025-12-09,4,357.78,45.77,69.88
1744,220,2025-06-09,5,3609.64,184.57,664.26
1745,66,2025-11-14,3,4294.24,245.55,956.52
1746,161,2025-08-22,3,977.26,81.32,79.25
1747,9,2025-04-14,1,258.59,30.02,54.25
1748,207,2025-07-17,4,2765.33,390.16,485.19
1749,230,2025-05-19,1,1490.36,3.16,273.41
1750,132,2025-12-08,2,1274.39,201.37,252.1
1751,214,2025-03-20,1,3795.81,563.88,454.84
1752,251,2025-10-18,2,3661.65,463.41,275.8
1753,52,2025-11-27,1,1920.25,194.17,278.97
1754,65,2025-10-12,1,1979.99,235.59,366.54
1755,204,2025-12-07,5,1714.15,317.8,189.3
1756,260,2025-02-13,3,3518.04,644.86,410.37
1757,124,2025-10-27,3,4359.52,402.89,583.18
1758,40,2025-06-30,2,3683.16,310.25,289.02
1759,151,2025-06-15,3,767.93,151.18,148.81
1760,83,2025-05-21,2,2546.05,211.63,522.25
1761,99,2025-08-08,5,2972.51,314.03,318.68
1762,208,2025-08-06,2,972.37,133.98,75.02
1763,227,2025-05-05,2,4149.66,235.5,941.5
1764,37,2025-05-22,2,2943.71,562.08,279.68
1765,146,2025-02-01,2,2567.06,305.76,224.65
1766,88,2025-06-08,3,3489.4,691.72,639.05
1767,154,2025-05-23,3,535.03,58.76,89.59
1768,215,2025-08-01,2,3682.97,533.98,782.91
1769,185,2025-07-15,1,2089.12,148.53,196.75
1770,265,2025-06-05,2,2401.73,136.55,530.6
1771,105,2025-05-14,4,509.86,59.07,62.52
1772,244,2025-04-08,4,4375.74,459.57,448.51
1773,84,2025-06-16,5,1409.45,248.08,264.48
1774,252,2025-12-10,4,3903.63,184.01,396.84
1775,201,2025-03-08,5,4038.88,286.59,721.31
1776,83,2025-10-07,1,4107.62,441.46,859.45
1777,257,2025-06-12,3,3160.53,401.73,230.43
1778,116,2025-07-28,1,1874.87,286.78,217.96
1779,234,2025-12-17,1,1406.52,232.72,241.7
1780,195,2025-08-15,3,3779.59,47.96,526.25
1781,136,2025-09-22,1,350.18,9.6,66.02
1782,186,2025-12-27,1,2293.96,219.77,300.68
1783,242,2025-10-11,5,4621.32,636.76,746.3
1784,181,2025-03-23,4,3020.23,559.47,298.8
1785,194,2025-09-29,1,4332.35,525.98,724.64
1786,95,2025-12-08,4,2373.9,134.01,428.41
1787,137,2025-01-10,4,2545.68,185.43,584.76
1788,93,2025-12-19,3,455.54,18.32,50.5
1789,158,2025-04-15,4,2198.45,274.02,308.26
1790,2,2025-12-31,4,2794.65,59.77,666.4
1791,149,2025-05-01,1,3375.7,449.15,570.45
1792,43,2025-11-09,3,3890.6,53.85,552.95
1793,193,2025-09-27,5,2042.66,364.16,345.01
1794,128,2025-08-05,1,4129.6,284.03,766.63
1795,141,2025-07-05,3,1500.74,156.77,275.3
1796,242,2025-05-03,2,2995.15,267.69,681.27
1797,89,2025-01-23,5,3030.18,451.36,494.79
1798,157,2025-11-29,3,1919.21,135.88,197.38
1799,145,2025-08-11,2,4813.98,104.5,648.37
1800,73,2025-04-28,3,841.25,8.44,136.69
1801,196,2025-01-16,1,1212.83,32.19,150.27
1802,85,2025-01-25,1,177.35,18.69,24.88
1803,143,2025-01-13,2,388.59,33.46,50.97
1804,240,2025-08-27,5,3162.65,0.17,294.07
1805,36,2025-04-14,2,580.88,98.16,57.34
1806,15,2025-12-27,2,2010.59,242.37,152.43
1807,145,2025-06-18,2,4059.08,794.93,397.29
1808,70,2025-02-07,5,1278.03,142.52,184.95
1809,72,2025-04-08,5,4892.18,242.83,756.91
1810,124,2025-06-20,3,604.18,27.68,134.65
1811,75,2025-10-10,4,220.84,43.74,33.41
1812,143,2025-01-16,5,4949.41,448.41,633.65
1813,50,2025-12-02,2,4198.78,832.04,574.43
1814,240,2025-01-13,3,2020.95,118.99,426.78
1815,160,2025-02-22,2,3599.81,367.76,703.92
1816,167,2025-03-05,2,2403.92,310.42,467.23
1817,172,2025-12-10,3,3532.11,502.48,511.42
1818,223,2025-05-21,2,1880.55,243.07,192.92
1819,255,2025-06-15,3,1212.35,37.08,177.7
1820,79,2025-10-05,5,2226.68,156.91,457.97
1821,254,2025-10-04,5,1675.86,194.57,249.19
1822,260,2025-01-24,4,502.56,29.8,114.98
1823,36,2025-01-09,5,3524.02,9.8,427.43
1824,188,2025-10-23,1,3881.47,469.5,671.04
1825,149,2025-03-07,3,4650.65,809.44,522.83
1826,234,2025-03-11,2,1610.6,131.07,196.97
1827,1,2025-04-02,1,2981.86,26.19,429.52
1828,152,2025-06-28,2,3957.55,606.23,443.84
1829,159,2025-02-10,1,1797.41,231.74,250.71
1830,2,2025-10-20,5,2859.68,311.58,287.07
1831,215,2025-08-15,4,1331.11,232.31,151.75
1832,114,2025-10-16,1,557.31,101.8,57.18
1833,262,2025-11-02,2,2347.33,310.41,495.83
1834,80,2025-10-08,5,4136.83,93.89,869.67
1835,246,2025-01-03,1,4691.9,367.65,353.87
1836,164,2025-07-25,2,1757.63,81.28,137.35
1837,42,2025-11-17,2,103.57,5.63,21.21
1838,229,2025-07-16,4,2642.43,252.59,414.75
1839,69,2025-07-18,2,4630.98,252.74,1088.53
1840,47,2025-06-22,2,239.21,44.65,27.27
1841,68,2025-07-04,5,4523.9,744.15,490.98
1842,147,2025-10-18,3,3440.74,283.91,620.05
1843,155,2025-12-04,2,1410.24,78.63,188.48
1844,134,2025-01-14,1,3270.16,541.73,408.8
1845,21,2025-03-14,1,743.52,5.1,135.08
1846,146,2025-01-22,1,2754.17,101.15,398.5
1847,82,2025-07-21,3,4381.6,377.36,872.8
1848,39,2025-01-01,3,2407.7,394.04,233.88
1849,202,2025-03-09,5,1387.44,29.24,129.22
1850,206,2025-03-26,4,268.74,38.78,53.38
1851,142,2025-04-18,4,2649.88,416.91,245.11
1852,129,2025-12-15,2,4235.15,19.59,380.72
1853,35,2025-12-07,3,887.93,61.15,177.63
1854,265,2025-11-24,4,475.77,62.29,34.42
1855,130,2025-03-28,3,3093.41,133.76,436.37
1856,86,2025-06-08,4,2388.18,129.38,537.08
1857,183,2025-05-28,4,1993.91,117.26,353.69
1858,1,2025-07-23,1,1946.09,113.67,160.85
1859,175,2025-11-13,4,1373.97,95.88,131.15
1860,114,2025-05-28,4,3612.18,495.92,435.76
1861,248,2025-12-22,2,356.4,10.11,83.28
1862,61,2025-09-20,2,984.49,173.19,125.05
1863,213,2025-02-19,1,2937.15,303.21,348.2
1864,18,2025-10-24,1,1985.2,59.43,386.6
1865,147,2025-06-05,2,2798.58,264.77,347.37
1866,21,2025-04-05,2,3878.88,493.05,501.19
1867,18,2025-03-04,1,2419.58,373.7,332.26
1868,104,2025-12-09,2,2037.31,271.73,261.85
1869,82,2025-07-12,4,4747.71,798.82,978.61
1870,77,2025-02-20,2,3966.82,781.87,404.84
1871,251,2025-05-16,5,862.64,153.83,98
1872,232,2025-04-19,3,4717.47,732.46,679.94
1873,9,2025-10-25,2,2414.97,100.06,250.09
1874,96,2025-04-21,4,4217.51,722.3,585.28
1875,171,2025-09-26,5,4078.16,108.83,800.15
1876,254,2025-07-05,4,654.64,25.43,57.13
1877,265,2025-12-21,1,2837.83,527.56,422.01
1878,268,2025-06-20,3,2959.39,519.02,251.15
1879,159,2025-08-23,1,1990.92,39.1,388.87
1880,177,2025-11-22,1,4458.92,480.79,606.9
1881,94,2025-09-11,5,2690.87,415.93,563.04
1882,24,2025-11-09,5,2222.25,257.7,443.89
1883,177,2025-12-21,2,1835.78,213.1,344.9
1884,81,2025-09-19,3,3369.41,523.37,319.54
1885,185,2025-06-05,2,310.9,33.03,25.37
1886,23,2025-06-01,3,3189.02,17.34,340.32
1887,234,2025-01-25,1,3077.58,338.44,520.25
1888,139,2025-02-17,5,2579.87,483.55,390.3
1889,246,2025-08-18,3,3290.77,155.55,276.92
1890,89,2025-10-30,5,1241.32,230.3,124.31
1891,132,2025-12-09,4,4604.63,140.47,936.9
1892,256,2025-10-27,3,2622.08,284.58,438.74
1893,110,2025-12-09,5,4199.38,729.83,499.12
1894,237,2025-03-12,1,1244.48,77.58,177.27
1895,208,2025-08-07,2,4615.15,712.48,519.34
1896,152,2025-12-17,4,2928.7,68.78,508.48
1897,126,2025-01-12,2,4533.75,217.63,904.58
1898,141,2025-09-16,4,109.49,14.67,13.67
1899,61,2025-05-22,4,2916.03,341.61,568.68
1900,129,2025-07-24,2,4567.17,306.23,412.77
1901,53,2025-02-28,5,4489.49,223.17,354.18
1902,160,2025-02-27,3,1977.01,355.09,302.58
1903,61,2025-02-19,1,1929.5,6.1,414.57
1904,250,2025-09-19,4,2175.82,264.75,184.19
1905,172,2025-04-22,5,571.7,76.52,99
1906,13,2025-06-21,2,822.81,151.51,118.31
1907,106,2025-07-21,1,838.3,111.25,152.85
1908,219,2025-10-11,5,1306.99,172.06,112.49
1909,177,2025-12-22,2,2956.12,66.35,642.77
1910,88,2025-04-28,4,3910.43,668.39,576.09
1911,2,2025-03-22,2,4530.2,561.27,505.75
1912,101,2025-06-23,3,445.24,47.32,39.69
1913,246,2025-03-31,2,655.25,78.96,95.81
1914,241,2025-03-03,3,113.92,0.51,25.07
1915,38,2025-05-08,3,4030.51,412.57,483.08
1916,226,2025-01-22,5,818.01,14.56,180.85
1917,169,2025-02-26,3,176.17,17.55,27.78
1918,212,2025-01-20,4,4433.58,573.75,385.84
1919,199,2025-09-25,2,2409.74,39.94,518.67
1920,90,2025-07-24,4,2399.6,320.62,490.08
1921,127,2025-07-03,2,662.14,88.04,132.52
1922,214,2025-09-18,5,2553.26,492.08,249
1923,99,2025-07-04,1,210.76,10.65,23.51
1924,83,2025-11-11,5,1471.47,71.06,317.62
1925,242,2025-10-25,3,1981.73,222.79,174.51
1926,230,2025-05-26,1,3074.78,571.55,416.39
1927,188,2025-02-08,4,2436.88,318.9,189.58
1928,33,2025-06-21,5,3632.86,713.79,359.25
1929,10,2025-11-06,4,3528.01,364.75,640.82
1930,55,2025-06-03,4,4025.91,403.3,849.24
1931,258,2025-05-05,1,1375.94,91.79,261.77
1932,69,2025-10-03,4,1883.48,357.35,311.96
1933,208,2025-07-09,1,266.66,38.79,21.24
1934,50,2025-07-14,4,3261.99,34.25,352.21
1935,27,2025-09-05,1,206.72,9.32,46.57
1936,174,2025-02-05,3,57.95,9.54,11.07
1937,124,2025-07-06,2,160.8,24.74,22.31
1938,75,2025-07-05,5,3310.73,99.32,657.5
1939,225,2025-12-30,4,1933.07,163.73,188.24
1940,190,2025-05-20,3,3440.22,223.99,720.98
1941,104,2025-11-21,5,3086.69,290.92,407.38
1942,24,2025-10-08,3,435.86,54,87.76
1943,51,2025-08-01,1,4159.31,387.05,413.48
1944,147,2025-07-17,3,621.24,78.07,117.39
1945,203,2025-05-17,1,2859.44,419.82,565.24
1946,138,2025-01-09,2,1180.61,36.72,202.12
1947,130,2025-08-13,1,1628.44,252.63,170.13
1948,72,2025-08-20,2,400.05,30.58,41.44
1949,94,2025-11-01,4,2343.68,383.18,259.14
1950,161,2025-03-17,3,1913.68,60.95,273.1
1951,97,2025-10-15,4,3805.56,363.18,426.19
1952,69,2025-05-05,5,4931.17,394.31,869.27
1953,102,2025-03-24,1,3725.57,116.59,812.28
1954,88,2025-12-05,4,2255.79,301.18,375.75
1955,131,2025-12-24,4,3796.26,678.95,314.27
1956,8,2025-12-29,1,1560.06,110.05,213.12
1957,184,2025-12-26,2,486.42,51.93,47.55
1958,60,2025-07-24,2,2881.03,449.42,314.71
1959,140,2025-06-03,4,2859.07,253.59,227.43
1960,98,2025-02-09,4,3837.34,506.43,738.6
1961,106,2025-05-29,1,1251.85,53.99,288.19
1962,59,2025-11-03,5,2849.3,71.08,680.13
1963,31,2025-12-07,5,2210.39,316.39,363.1
1964,80,2025-05-12,1,471.79,10.44,47.96
1965,131,2025-11-07,1,4594.42,445.35,381.01
1966,228,2025-01-01,5,4221.65,395.38,675.16
1967,56,2025-11-13,5,3441.31,558.04,506.35
1968,115,2025-03-15,5,3099.18,490.19,506.02
1969,178,2025-10-05,2,3990.53,422.7,738.82
1970,25,2025-10-03,1,4464.28,354.61,627.9
1971,268,2025-04-04,3,1603.89,14.89,255.27
1972,88,2025-09-07,2,4647,434.29,720.03
1973,36,2025-08-12,5,4919.31,498.96,488.39
1974,142,2025-09-15,3,1345.63,26.03,211.2
1975,42,2025-10-11,3,4797.59,845.77,850.1
1976,130,2025-07-08,2,3067.64,170.46,597.05
1977,36,2025-08-19,1,2841.1,39.96,243.9
1978,85,2025-05-06,4,1437.87,267.74,169.91
1979,215,2025-04-17,1,4461.25,627.38,947.13
1980,233,2025-02-16,5,3047.54,374.99,460.92
1981,111,2025-05-14,4,1766.49,128.19,381.57
1982,127,2025-12-15,3,3362.04,369.59,680.26
1983,206,2025-04-09,3,2062.49,202.96,165.85
1984,138,2025-04-04,1,175.45,30.85,20.16
1985,159,2025-03-03,1,925.99,81.76,119.02
1986,92,2025-03-31,3,511.2,26.13,59.35
1987,126,2025-03-16,1,797.38,46.66,81.3
1988,138,2025-03-15,5,906.95,67.66,165.12
1989,108,2025-06-17,1,2710.75,193.33,373.58
1990,160,2025-05-03,1,2279.63,371.68,332.99
1991,195,2025-07-16,4,2715.81,364.69,535.58
1992,107,2025-07-17,3,4688.93,271.96,837.58
1993,190,2025-02-22,1,85.77,0.64,11.31
1994,261,2025-09-24,3,1623.71,34.36,169.82
1995,164,2025-03-30,3,2003.29,114.31,348.72
1996,3,2025-08-04,2,787.79,116.43,147.41
1997,87,2025-03-22,4,4861.94,575.97,621.4
1998,245,2025-07-29,1,104.64,11.24,17.13
1999,263,2025-09-16,1,3803.56,673.81,659.23
2000,254,2025-04-03,3,2901.45,523.53,305.34
2001,240,2025-10-06,2,923.2,135.89,118.12
2002,51,2025-03-21,3,166.63,22.17,31.08
2003,131,2025-03-06,2,2777.12,539.6,447.52
2004,216,2025-09-24,3,3626.42,386.22,696.14
2005,182,2025-03-07,4,3161.5,512.4,494.85
2006,139,2025-01-25,3,3956.75,469.82,472.13
2007,253,2025-05-18,5,668.66,99.48,47.37
2008,18,2025-03-05,5,2406.33,356.35,389.62
2009,230,2025-03-30,3,2372.39,426.38,252.29
2010,21,2025-03-17,5,3133.05,365.43,620.22
2011,241,2025-04-16,1,2720.59,215.51,426.9
2012,36,2025-03-09,5,4957.8,348.19,758.48
2013,191,2025-08-09,3,1059.55,144.41,206.09
2014,161,2025-04-30,3,181.22,0.49,22.97
2015,266,2025-08-13,4,1952.7,328.11,300.75
2016,155,2025-08-03,5,2685.13,231.44,438.09
2017,240,2025-11-19,5,3545.39,347.57,336.33
2018,149,2025-02-17,2,2226.98,174.03,430.98
2019,198,2025-10-26,5,3160.1,241.64,554.76
2020,250,2025-05-17,1,673.83,92.27,117
2021,222,2025-07-11,5,578.76,47.71,88.21
2022,26,2025-11-25,5,3407.56,122.44,601.84
2023,23,2025-12-27,3,2738.35,314.34,353
2024,28,2025-07-10,5,1372.21,205.71,157.47
2025,45,2025-01-27,3,3097.68,472.91,406
2026,198,2025-10-02,5,3298.24,633.67,460.92
2027,110,2025-02-08,5,4997.81,3.69,1210.78
2028,258,2025-07-03,2,520.38,52.63,41.13
2029,48,2025-10-26,1,1611.54,41.6,229.65
2030,6,2025-04-04,1,1345.97,239.08,210.47
2031,118,2025-09-11,2,212,42.19,17.52
2032,120,2025-03-17,3,1735.51,13.11,382.12
2033,60,2025-05-18,5,1778.35,156.83,368.73
2034,108,2025-09-07,5,3078.28,212.72,531.38
2035,48,2025-07-20,1,4967.85,293,421.9
2036,227,2025-12-10,2,4740.91,629.72,360.41
2037,202,2025-03-16,2,2279.39,428.61,393.55
2038,150,2025-08-22,3,3113.77,449.39,359.12
2039,215,2025-04-06,5,1999.55,68.91,172
2040,6,2025-12-26,2,2278.64,400.48,430.18
2041,2,2025-04-07,4,1574.14,238.22,138.2
2042,67,2025-03-13,4,3262.85,192.76,458.81
2043,207,2025-04-04,3,3161.53,110.33,547.48
2044,12,2025-08-18,2,1628.51,114.66,193.74
2045,179,2025-01-11,5,3312.84,463.66,247
2046,156,2025-03-16,3,1753.44,48.66,212.42
2047,136,2025-03-30,2,766.54,43.32,175.07
2048,261,2025-07-23,5,2425.69,179,400.45
2049,149,2025-06-13,1,4379.62,482.74,897.02
2050,125,2025-10-16,5,1128.27,181.79,177.49
2051,216,2025-12-10,2,2561.84,143.46,526.42
2052,222,2025-05-23,1,769.08,14.09,69.96
2053,139,2025-08-21,4,4178.88,616.45,328.34
2054,230,2025-04-30,4,2597.95,436.49,425.14
2055,110,2025-05-17,4,4576.09,383.26,395.2
2056,231,2025-12-18,4,3171.25,99.21,496.91
2057,108,2025-02-09,2,2723.36,215.47,433.54
2058,183,2025-02-10,2,3075.9,451.31,536.13
2059,254,2025-08-07,3,2933.59,395.64,522.87
2060,252,2025-01-04,2,253.23,33.3,33.21
2061,161,2025-04-14,2,4743.48,911.83,451.43
2062,222,2025-03-29,2,610.94,91.89,78
2063,219,2025-01-09,1,2607.62,472.5,258.67
2064,34,2025-10-16,5,1088.17,113.46,161.44
2065,209,2025-11-03,2,3230.52,511.1,319.04
2066,103,2025-05-26,2,624.52,59.06,79.5
2067,207,2025-05-20,4,1259.9,13.42,218.48
2068,6,2025-09-13,5,3417.1,591.43,585.43
2069,204,2025-03-30,1,819.85,104.36,175.17
2070,224,2025-11-26,4,1650.44,248.21,230.02
2071,204,2025-12-11,2,2390.11,107.31,190.32
2072,249,2025-04-02,5,3782.04,736.45,558.63
2073,233,2025-03-13,1,1082.61,159.62,77.81
2074,207,2025-12-01,2,4951.65,457.41,1001.46
2075,156,2025-12-30,4,4083.36,429.88,861.47
2076,163,2025-07-19,1,1572.29,98.78,271.57
2077,125,2025-07-08,3,1118.2,37.2,144.07
2078,33,2025-01-03,3,3177.68,199.43,692.59
2079,236,2025-07-31,2,2364.81,207.09,303
2080,133,2025-07-22,2,1109.1,71.52,91.42
2081,49,2025-11-01,4,2362.4,468.76,337.32
2082,199,2025-11-18,5,387.07,74.67,39.28
2083,135,2025-10-30,2,87.81,11.88,17.55
2084,162,2025-10-30,2,2404.64,328.97,384.7
2085,139,2025-02-03,1,4531.2,72.74,902.66
2086,218,2025-11-16,4,1332.75,220.21,171.66
2087,244,2025-06-16,5,3594.56,0.69,380.24
2088,231,2025-10-05,1,3149.09,191.67,567.71
2089,148,2025-03-05,3,3037.1,540.44,474.17
2090,163,2025-01-01,4,2005.26,39.78,245.82
2091,236,2025-07-03,2,2348.18,230.18,313.92
2092,256,2025-11-12,5,2244.57,7.88,449.81
2093,141,2025-11-10,5,3426.19,598.86,651.4
2094,82,2025-05-29,4,3567.23,227.98,816.88
2095,31,2025-07-08,3,1892.21,107.73,416.65
2096,195,2025-01-12,5,167.81,21.81,15.67
2097,105,2025-11-04,1,1492.52,127.7,247.89
2098,175,2025-03-31,2,4481.36,282.54,602.82
2099,165,2025-08-26,3,893.22,54.21,159.03
2100,161,2025-12-27,4,1369.23,41.7,283.32
2101,59,2025-04-19,1,4467.66,47.68,869.86
2102,239,2025-07-09,4,2298.74,446.67,309.43
2103,14,2025-07-19,2,558.19,6.41,137.48
2104,14,2025-09-05,1,3679.24,252.85,817.01
2105,71,2025-06-06,4,4005.6,352.59,779.2
2106,172,2025-10-10,1,2976.71,289.4,478.56
2107,27,2025-02-26,2,4983.52,56.27,688.45
2108,203,2025-11-03,3,1711.9,338.25,229.35
2109,104,2025-04-17,4,947.45,69.44,160.65
2110,171,2025-05-24,3,946.65,174.4,151.69
2111,87,2025-07-29,4,4819.51,740.95,649.71
2112,99,2025-08-31,3,3036.17,0.98,615.46
2113,195,2025-07-16,2,1774.57,283.54,311.24
2114,143,2025-03-02,5,2270.4,34.68,374.43
2115,93,2025-08-13,4,205.97,26.66,38.64
2116,79,2025-01-28,3,378.55,12.21,50.07
2117,190,2025-11-30,3,3150.14,168.82,314.41
2118,211,2025-04-26,2,2260.69,216.91,173.25
2119,133,2025-09-15,2,398.94,9.25,46.54
2120,90,2025-05-27,3,2086.82,111.46,412.09
2121,123,2025-09-14,4,3392.13,627.21,337.14
2122,79,2025-03-31,3,3240.16,535.52,394.88
2123,224,2025-07-03,5,4734.68,450.12,663.14
2124,109,2025-10-20,3,2419.42,121.2,219.13
2125,4,2025-11-01,4,3591.84,432.46,284.07
2126,68,2025-09-30,3,2454.5,98.54,206.79
2127,176,2025-04-06,5,4207.22,446.47,905.78
2128,216,2025-02-23,2,4154.59,517.13,440.5
2129,201,2025-04-03,3,4989.47,712.46,605.24
2130,45,2025-09-25,3,4289.05,253.76,407.3
2131,41,2025-06-25,4,872.15,144.89,164.91
2132,19,2025-03-20,5,3626.98,8.44,314.8
2133,121,2025-01-10,1,3389.57,72.12,311.15
2134,22,2025-07-04,5,4699.88,382.02,418.88
2135,39,2025-04-28,3,3093.41,592.5,260.86
2136,18,2025-02-04,4,3340.75,194.44,504.31
2137,90,2025-04-01,2,4718.72,47.55,475.69
2138,43,2025-10-11,4,1278.14,98.47,264.47
2139,190,2025-06-06,4,4760.06,395.45,941.1
2140,183,2025-12-19,1,2050.26,112.72,389.93
2141,74,2025-05-25,1,772.76,59.68,149.55
2142,204,2025-06-13,3,294.89,58.47,57.87
2143,162,2025-02-10,2,2249.72,160.36,347.46
2144,19,2025-12-18,1,964.96,90.63,79.33
2145,230,2025-08-25,2,3525.42,457.44,759.27
2146,156,2025-08-02,5,4265.17,347.87,491.24
2147,57,2025-12-11,1,4195,498.76,493.41
2148,50,2025-08-13,4,2651.9,371.01,204.33
2149,30,2025-12-31,5,4347.77,526.25,341.45
2150,245,2025-07-13,4,4787.4,470.95,1048.28
2151,106,2025-10-15,2,4420.35,808.6,701.01
2152,218,2025-03-16,5,358.81,62.55,62.76
2153,159,2025-12-29,1,1187.98,206.52,83.02
2154,76,2025-02-06,2,679.53,49.36,141.41
2155,208,2025-09-17,2,2853.5,203.78,506.04
2156,98,2025-01-24,3,1217.12,97.44,144.46
2157,108,2025-09-11,1,3441.84,250.59,311.86
2158,237,2025-07-27,2,4011.6,122.13,551.73
2159,115,2025-07-26,2,4978.92,77.43,787.4
2160,186,2025-02-07,2,2344.52,436.48,180.76
2161,215,2025-11-17,3,1351.69,95.13,150.37
2162,62,2025-07-09,1,2359.46,292.4,221.6
2163,112,2025-11-29,1,2797.03,319.33,200.4
2164,208,2025-06-24,2,4107.86,385.49,863.5
2165,35,2025-09-25,2,1321.78,173.33,216.2
2166,182,2025-05-30,5,3901.18,284.98,787.18
2167,27,2025-05-08,5,2403.89,77.78,502.35
2168,109,2025-05-13,3,4956.16,239.49,812.56
2169,169,2025-02-26,3,3669.98,474.95,279.69
2170,149,2025-06-24,4,3053.33,201.39,254.55
2171,207,2025-04-07,1,135.04,23.68,21.9
2172,250,2025-06-25,1,419.78,4.06,103.2
2173,126,2025-09-21,1,4992.27,605.87,579.59
2174,97,2025-11-13,3,69.12,3.26,14.2
2175,161,2025-02-20,2,693.78,97.82,47.77
2176,79,2025-08-09,1,873.65,145.65,180.07
2177,76,2025-04-07,1,3049.8,404.04,387.26
2178,12,2025-11-12,3,2227.31,181.63,489.89
2179,119,2025-09-11,1,3983.41,584.83,739.92
2180,4,2025-06-06,3,1345.9,112.7,109.37
2181,105,2025-09-07,4,4454.74,703.98,652.75
2182,63,2025-07-18,3,139.81,27.86,25.69
2183,32,2025-11-12,1,3585.33,384.95,614.77
2184,266,2025-09-07,5,4248.24,840.03,617.94
2185,180,2025-07-25,1,338.26,57.6,54.99
2186,16,2025-08-11,3,477.79,25.86,88.69
2187,238,2025-12-11,1,836.85,166.61,119.43
2188,232,2025-09-09,3,1627.37,35.56,201.28
2189,71,2025-07-14,3,4900.21,562.01,896.17
2190,228,2025-10-16,2,1940.72,192.83,236.84
2191,157,2025-03-12,2,2668.49,30.79,555.79
2192,24,2025-08-22,4,2233.76,187.67,335.35
2193,42,2025-10-17,1,342.88,8.22,75.08
2194,23,2025-03-07,1,1024.66,89.51,140.95
2195,52,2025-03-27,3,3103.16,547.98,258.77
2196,248,2025-02-28,2,770.98,100.69,73.92
